"Geneid","Chr","Start","End","Strand","Length","X.scratch_tmp.grp.msc_appbio.group8.output.alignment_SRR1166444.theAlignmentAligned.sortedByCoord.out.bam","rpkm","normalized_rpkm"
"YLL040C","NC_001144.5","54211","63645","-",9435,3134,0.0119227779699617,10.6837459100152
"YLL039C","NC_001144.5","64062","65207","-",1146,22523,0.705443096860203,632.132445963251
"YLL038C","NC_001144.5","65775","66518","-",744,933,0.0450120794763843,40.3343600978459
"YLL036C","NC_001144.5","66745","68256","-",1512,2418,0.0574017158065094,51.4364477826151
"YLL035W","NC_001144.5","68580","70478","+",1899,1761,0.0332854750859944,29.8264011297401
"YLL034C","NC_001144.5","70633","73146","-",2514,1728,0.024671686257444,22.1077694988723
"YLL033W","NC_001144.5","73409","74101","+",693,611,0.0316466937584274,28.3579242907086
"YLL032C","NC_001144.5","74270","76747","-",2478,947,0.0137173129163724,12.2917902300887
"YLL031C","NC_001144.5","77152","80205","-",3054,2528,0.0297117618717767,26.6240732802944
"YLL030C","NC_001144.5","80356","80697","-",342,6,0.00062971713827175,0.564276036795046
"YLL029W","NC_001144.5","81461","83710","+",2250,8529,0.1360617226321,121.921994718232
"YLL028W","NC_001144.5","84804","86564","+",1761,2376,0.0484292171893354,43.396383995018
"YLL027W","NC_001144.5","87403","88155","+",753,4315,0.205686691558603,184.311437755545
"YLL026W","NC_001144.5","88623","91349","+",2727,12609,0.165964757461938,148.717463598489
"YNCL0001W","NC_001144.5;NC_001144.5","92548;92615","92583;92650","+;+",72,1,0.000498526067798468,0.446718529129412
"YLL025W","NC_001144.5","94747","95121","+",375,718,0.0687248096024257,61.5828295516642
"YLL024C","NC_001144.5","95566","97485","-",1920,8706,0.162756297984505,145.842431797525
"YLL023C","NC_001144.5","97997","98836","-",840,2388,0.102041164277378,91.4369012195173
"YLL022C","NC_001144.5","99044","100201","-",1158,1984,0.0614969358660411,55.1060867435909
"YLL021W","NC_001144.5","100947","105347","+",4401,4335,0.0353555910659527,31.6813877100368
"YLL019C","NC_001144.5","105686","107899","-",2214,7309,0.118495187952488,106.180999330305
"YLL018C-A","NC_001144.5","108676","108972","-",297,504,0.0609108213746492,54.580882104539
"YLL018C","NC_001144.5","109902","111575","-",1674,12577,0.269675800202208,241.65070713379
"YLL017W","NC_001144.5","112234","112545","+",312,145,0.016681449191718,14.9478892439457
"YLL016W","NC_001144.5","112847","115993","+",3147,1710,0.0195038225190173,17.4769575171316
"YLL015W","NC_001144.5","116432","121111","+",4680,2219,0.0170189129914585,15.2502833252025
"YLL014W","NC_001144.5","121322","121648","+",327,2278,0.250049698886953,224.064178207002
"YLL013C","NC_001144.5","122075","124714","-",2640,515,0.00700202522498758,6.27436479549946
"YLL012W","NC_001144.5","125534","127255","+",1722,3698,0.0770822048244768,69.0717123646229
"YLL011W","NC_001144.5","127523","128992","+",1470,2679,0.065414759296266,58.6167643855197
"YLL010C","NC_001144.5","129330","130613","-",1284,2721,0.0760648278773626,68.1600626781942
"YLL009C","NC_001144.5","131205","131414","-",210,1407,0.240488975105981,215.497018452028
"YLL008W","NC_001144.5","131729","133987","+",2259,3244,0.0515448147868759,46.1882042548466
"YLL007C","NC_001144.5","134302","136299","-",1998,747,0.0134197827980344,12.0251798652134
"YLL006W-A","NC_001144.5","136345","136521","+",177,10,0.00202790264867174,1.81716011849252
"YLL006W","NC_001144.5","136586","137866","+",1281,1016,0.0284685237405102,25.5100342255072
"YLL005C","NC_001144.5","137940","140546","-",2607,1256,0.0172929456705605,15.4958381381784
"YLL004W","NC_001144.5","141073","142923","+",1851,1778,0.0344782890844348,30.8952561993683
"YLL003W","NC_001144.5","143201","146041","+",2841,2248,0.0284017723441003,25.4502197292397
"YLL002W","NC_001144.5","146291","147601","+",1311,872,0.0238744932423029,21.3934219167513
"YLL001W","NC_001144.5","147890","150163","+",2274,2741,0.0432652227494122,38.7690392087721
"YLR001C","NC_001144.5","151389","153977","-",2589,2842,0.0394014670132073,35.3068104691297
"YLR002C","NC_001144.5","154343","156334","-",1992,1698,0.0305962866188602,27.4166769564485
"YLR003C","NC_001144.5","156855","157730","-",876,1467,0.0601099513529057,53.8632396355765
"YLR004C","NC_001144.5","157934","159505","-",1572,36246,0.827614161225494,741.607319396549
"YLR005W","NC_001144.5","160049","161434","+",1386,4948,0.128140622517757,114.824066604277
"YLR006C","NC_001144.5","161755","163893","-",2139,2900,0.0486639752016457,43.6067456204868
"YLR007W","NC_001144.5","164392","165402","+",1011,2732,0.0969951252623441,86.9152537624845
"YLR008C","NC_001144.5","165577","166083","-",507,1133,0.0802125493229346,71.8767470064317
"YLR009W","NC_001144.5","166537","167136","+",600,3488,0.208663070937727,186.978507552407
"YLR010C","NC_001144.5","167320","167802","-",483,669,0.0497163636308833,44.5497683459741
"YNCL0002C","NC_001144.5","167944","168025","-",82,1,0.000437730205871826,0.392240659723386
"YLR011W","NC_001144.5","169103","169678","+",576,726,0.045241240652711,40.5397065184941
"YLR012C","NC_001144.5","169982","170281","-",300,9,0.00107681630644469,0.964912022919529
"YLR013W","NC_001144.5","171339","171764","+",426,16,0.00134812683122966,1.20802757173024
"YLR014C","NC_001144.5","172268","174982","-",2715,1089,0.0143972124950064,12.9010336766037
"YLR015W","NC_001144.5","175227","176744","+",1518,1205,0.0284928337563868,25.5318179099261
"YLR016C","NC_001144.5","176802","177416","-",615,1909,0.111416928401242,99.8383225882592
"YLR017W","NC_001144.5","177608","178621","+",1014,2701,0.0956108101152897,85.6747986162278
"YLR018C","NC_001144.5","178707","179606","-",900,2097,0.0836327331338711,74.9415004467501
"YLR019W","NC_001144.5","180288","181481","+",1194,4768,0.143335012538478,128.439433983258
"YLR020C","NC_001144.5","181789","183405","-",1617,3266,0.072498084041401,64.9639799392946
"YLR021W","NC_001144.5","183623","184162","+",540,1250,0.0830876779664114,74.4530881882353
"YLR022C","NC_001144.5","184174","184926","-",753,1875,0.0893771834698449,80.0889793259902
"YLR023C","NC_001144.5","185498","187129","-",1632,6238,0.13719730636442,122.939566972468
"YLR024C","NC_001144.5","187663","193281","-",5619,1042,0.00665624127255958,5.96451520366702
"YLR025W","NC_001144.5","194452","195174","+",723,4321,0.214519283547603,192.22613421094
"YLR026C","NC_001144.5","195450","196472","-",1023,2269,0.0796121277068428,71.3387220594465
"YLR027C","NC_001144.5","196829","198085","-",1257,14451,0.412651085771208,369.767797486346
"YNCL0003W","NC_001144.5","198784","199389","+",606,580,0.034353875563142,30.7837719083238
"YLR028C","NC_001144.5","199540","201315","-",1776,12622,0.255097136260227,228.587078702896
"YLR029C","NC_001144.5","201976","202590","-",615,35031,2.04455024558612,1832.07767343599
"YLR030W","NC_001144.5","203290","204081","+",792,829,0.0375707372913573,33.6663327862075
"YLR031W","NC_001144.5","204225","204785","+",561,436,0.0278961324783057,24.9971266781292
"YLR032W","NC_001144.5","204991","208500","+",3510,1644,0.0168118329325268,15.0647233207949
"YLR033W","NC_001144.5","208761","210269","+",1509,2702,0.0642712096314017,57.5920540297895
"YLR034C","NC_001144.5","210512","211933","-",1422,6378,0.160992367616133,144.261811584172
"YLR035C","NC_001144.5","212369","214456","-",2088,1429,0.0245653017546211,22.012440625032
"YNCL0004C","NC_001144.5","214883","214955","-",73,0,0,0
"YLR035C-A","NC_001144.5","215440","218907","-",3468,8,8.28001773506107e-05,0.0741954650457155
"YLR036C","NC_001144.5","221521","222132","-",612,1109,0.0650429893162943,58.2836292711197
"YLR037C","NC_001144.5","222685","223059","-",375,337,0.0322566306908321,28.9044757087895
"YLR038C","NC_001144.5","224921","225172","-",252,730,0.103978294140823,93.1727217898487
"YLR039C","NC_001144.5","225426","228596","-",3171,1581,0.017896001056334,16.0362231497506
"YLR040C","NC_001144.5","228908","229582","-",675,3713,0.197442910905143,176.924362523467
"YLR042C","NC_001144.5","229966","230451","-",486,1183,0.0873713093637908,78.2915585126065
"YLR043C","NC_001144.5","231702","232013","-",312,6957,0.80036442777091,717.189417035381
"YLR044C","NC_001144.5","232390","234081","-",1692,175519,3.7234381656987,3336.4931708198
"YLR045C","NC_001144.5","235037","237703","-",2667,2205,0.0296760399413891,26.5920636237666
"YLR046C","NC_001144.5","238001","238813","-",813,804,0.0354965276909197,31.8076780002994
"YLR047C","NC_001144.5","239347","241407","-",2061,1248,0.0217348657681219,19.4761475756683
"YLR048W","NC_001144.5;NC_001144.5","242232;242681","242321;243349","+;+",759,23120,1.09336816007911,979.74378436098
"YLR049C","NC_001144.5","243886","245172","-",1287,1889,0.0526833981578353,47.2084644210047
"YLR050C","NC_001144.5","245587","246072","-",486,1431,0.105687526373275,94.7043281754353
"YLR051C","NC_001144.5","246324","246977","-",654,2273,0.124750431424505,111.786188995723
"YLR052W","NC_001144.5","247201","247953","+",753,1556,0.0741711453221753,66.463174309995
"YLR053C","NC_001144.5","248100","248426","-",327,185,0.0203069334039009,18.1966079755467
"YLR054C","NC_001144.5;NC_001144.5","248717;250948","250860;250978","-;-",2175,685,0.0113045083511818,10.1297277501897
"YLR055C","NC_001144.5","251272","253080","-",1809,2262,0.0448822274770203,40.2180025031136
"YLR056W","NC_001144.5","253861","254958","+",1098,20470,0.669169089038338,599.628084674037
"YLR057W","NC_001144.5","255306","257855","+",2550,2236,0.0314740034145141,28.2031801731774
"YLR058C","NC_001144.5","257992","259401","-",1410,60796,1.54766250984897,1386.82721856775
"YLR059C","NC_001144.5","259738","260547","-",810,2513,0.111359645189116,99.7869923290855
"YLR060W","NC_001144.5","260979","262766","+",1788,9312,0.186937237986819,167.510454090728
"YLR061W","NC_001144.5;NC_001144.5","263194;263595","263205;263948","+;+",366,14261,1.39858627925389,1253.24320208155
"YLR063W","NC_001144.5","264157","265254","+",1098,965,0.031546075765608,28.2677626629431
"YLR064W","NC_001144.5","265456","266277","+",822,1828,0.0798223928702716,71.5271361677575
"YLR065C","NC_001144.5","266373","266918","-",546,2389,0.15705214628183,140.731063660241
"YLR066W","NC_001144.5","267169","267723","+",555,2496,0.161425435488646,144.649874426856
"YLR067C","NC_001144.5","267813","270710","-",2898,1117,0.0138348724902084,12.3971328456535
"YLR068W","NC_001144.5","271008","271463","+",456,788,0.0620271381197673,55.5811896243121
"YLR069C","NC_001144.5","271630","273915","-",2286,1323,0.0207732279589724,18.6144445366366
"YLR070C","NC_001144.5","274141","275211","-",1071,397,0.0133051999271255,11.9225046093698
"YLR071C","NC_001144.5","275378","278626","-",3249,2794,0.0308671874444082,27.6594253825502
"YLR072W","NC_001144.5","278862","280943","+",2082,2944,0.0507548383953438,45.4803233345356
"YLR073C","NC_001144.5","281019","281621","-",603,953,0.0567278021029183,50.8325681504871
"YLR074C","NC_001144.5","281956","282456","-",501,3480,0.249322737619929,223.412763789751
"YLR075W","NC_001144.5","282927","283592","+",666,59275,3.19460893716262,2862.62062855631
"YLR077W","NC_001144.5","283872","285623","+",1752,3496,0.0716238547817854,64.1806018288941
"YLR078C","NC_001144.5;NC_001144.5","285736;286557","286467;286559","-;-",735,2205,0.107681630644469,96.4912022919529
"YLR079W","NC_001144.5","286820","287674","+",855,6177,0.259317517540306,232.3688719522
"YLR080W","NC_001144.5","287916","289250","+",1335,1118,0.0300594414633,26.9356215137087
"YLR081W","NC_001144.5","290212","291936","+",1725,657,0.0136708852818196,12.2501874214132
"YLR082C","NC_001144.5","292394","293572","-",1179,2024,0.0616193441968916,55.2157742264384
"YLR083C","NC_001144.5","294091","296094","-",2004,3324,0.059536550276483,53.3494272153113
"YLR084C","NC_001144.5","296589","300251","-",3663,2261,0.0221556253423555,19.8531812159528
"YLR085C","NC_001144.5","300673","301989","-",1317,1709,0.046577551701189,41.7371462204373
"YLR086W","NC_001144.5","302243","306499","+",4257,2672,0.0225295839857507,20.1882775447575
"YLR087C","NC_001144.5","306855","315731","-",8877,1241,0.00501794538807353,4.49647335978047
"YLR088W","NC_001144.5","316107","317951","+",1845,1942,0.0377809804356927,33.8547271636807
"YLR089C","NC_001144.5","318237","320015","-",1779,12731,0.256866186946737,230.172287123637
"YLR090W","NC_001144.5","320701","322080","+",1380,2351,0.0611496409770887,54.7948832339085
"YLR091W","NC_001144.5","322297","323178","+",882,1298,0.0528234151838704,47.3339306783654
"YLR092W","NC_001144.5","323544","326225","+",2682,31185,0.417356655685778,373.984357876529
"YLR093C","NC_001144.5;NC_001144.5","326513;327400","327258;327415","-;-",762,4866,0.229212079928253,205.392034274997
"YLR094C","NC_001144.5","327730","329238","-",1509,2516,0.0598469146678782,53.6275380973169
"YLR095C","NC_001144.5","329677","332115","-",2439,3600,0.0529798920759996,47.4741462691035
"YLR096W","NC_001144.5","332590","336033","+",3444,2620,0.0273060271281949,24.4683459160779
"YLR097C","NC_001144.5","336231","337265","-",1035,2175,0.0754291615625509,67.5904557117545
"YLR098C","NC_001144.5","337527","339473","-",1947,1266,0.0233393159383492,20.9138610001048
"YLR099C","NC_001144.5","339744","340928","-",1185,2289,0.0693342482546245,62.1289344715275
"YLR099W-A","NC_001144.5","341325","341588","+",264,771,0.104826435892532,93.9327234433027
"YLR100W","NC_001144.5","341810","342853","+",1044,5233,0.179916338813061,161.219176754084
"YLR102C","NC_001144.5","342970","343767","-",798,1094,0.0492078963763781,44.0941417324129
"YLR103C","NC_001144.5","343989","345941","-",1953,1205,0.0221465036570379,19.8450074691591
"YLR104W","NC_001144.5","346585","346980","+",396,1570,0.142306532080654,127.517834678759
"YLR105C","NC_001144.5","347047","348180","-",1134,1252,0.0396288658338846,35.5105776806364
"YNCL0005C","NC_001144.5","348427","348510","-",84,10,0.00427308058112973,3.82901596396639
"YLR106C","NC_001144.5","349006","363738","-",14733,3447,0.00839789544631067,7.52517419625697
"YLR107W","NC_001144.5","364116","365330","+",1215,2552,0.075391912593878,67.5570777089339
"YNCL0006W","NC_001144.5","366235","366346","+",112,2,0.000640962087169459,0.574352394594958
"YLR108C","NC_001144.5","366667","368124","-",1458,711,0.0175038041582573,15.6847839116549
"YLR109W","NC_001144.5","368781","369311","+",531,30634,2.07075899131367,1855.56276899666
"YLR110C","NC_001144.5","369697","370098","-",402,138009,12.3225822252177,11042.0019379023
"YLR111W","NC_001144.5","370391","370723","+",333,84,0.00905431128542083,8.11337436689094
"YLR112W","NC_001144.5","370791","371210","+",420,314,0.0268349460494947,24.0462202537089
"YLR113W","NC_001144.5","371620","372927","+",1308,7205,0.197718182669062,177.171027653802
"YNCL0007W","NC_001144.5","374355","374427","+",73,1,0.000491696943582051,0.440599097223529
"YLR114C","NC_001144.5","374944","377238","-",2295,5310,0.0830485778826625,74.4180514408526
"YLR115W","NC_001144.5","377985","380564","+",2580,1548,0.0215363261288938,19.2982404583906
"YLR116W","NC_001144.5","380822","382252","+",1431,1502,0.0376747750356377,33.7595587799938
"YLR117C","NC_001144.5","382471","384534","-",2064,2735,0.047562864956819,42.6200643198468
"YLR118C","NC_001144.5","384725","385408","-",684,1702,0.0893148807782098,80.0331512187641
"YLR119W","NC_001144.5","385534","386175","+",642,1157,0.064687251638448,57.9648603591846
"YLR120C","NC_001144.5","386511","388220","-",1710,2769,0.0581228918624825,52.0826781961828
"YLR121C","NC_001144.5","388744","390270","-",1527,3313,0.0778758442098071,69.7828756152019
"YLR122C","NC_001144.5","390954","391331","-",378,373,0.0354190901502531,31.7382878790992
"YLR125W","NC_001144.5","393484","393894","+",411,208,0.0181652710251821,16.2775102001024
"YLR126C","NC_001144.5","394765","395520","-",756,2267,0.107634151971346,96.4486576701311
"YLR127C","NC_001144.5","395758","398319","-",2562,1910,0.0267592915080583,23.9784278399207
"YLR128W","NC_001144.5;NC_001144.5","398530;398627","398532;399433","+;+",810,875,0.0387742497176587,34.7447744878431
"YLR129W","NC_001144.5","399657","402488","+",2832,2672,0.033865974232818,30.3465739788251
"YLR130C","NC_001144.5","402794","404062","-",1269,31108,0.879894974018426,788.455035696893
"YLR131C","NC_001144.5","404510","406822","-",2313,2674,0.0414959908262445,37.1836683857447
"YLR132C","NC_001144.5","407283","408155","-",873,381,0.0156650253056673,14.037093575118
"YLR133W","NC_001144.5","408445","410193","+",1749,2373,0.048699925580203,43.6389599845253
"YLR134W","NC_001144.5","410723","412414","+",1692,31374,0.665564121323794,596.397750336433
"YLR135W","NC_001144.5","413281","415527","+",2247,1562,0.0249515957671949,22.3585904138897
"YLR136C","NC_001144.5","415801","416658","-",858,8738,0.365548596958575,327.560266366389
"YLR137W","NC_001144.5","417006","418109","+",1104,1188,0.0386249327311683,34.610974735157
"YLR138W","NC_001144.5","418437","421394","+",2958,4067,0.049351047084861,44.2224160154803
"YLR139C","NC_001144.5","421542","423473","-",1932,752,0.013971115639172,12.5192174126205
"YLR141W","NC_001144.5","423683","424774","+",1092,1050,0.0345133431552786,30.926667401267
"YLR142W","NC_001144.5","425186","426616","+",1431,783,0.0196400458408151,17.5990243174002
"YNCL0008W","NC_001144.5","427132","427203","+",72,0,0,0
"YLR143W","NC_001144.5","427329","429386","+",2058,1327,0.0231443997190169,20.739200751769
"YLR144C","NC_001144.5","429677","432016","-",2340,1682,0.0258006414165238,23.119402030636
"YLR145W","NC_001144.5","432168","432773","+",606,1148,0.0679969812870465,60.9306381909582
"YLR146C","NC_001144.5","432823","433725","-",903,1080,0.0429295537453033,38.4682534054297
"YLR146W-A","NC_001144.5","433870","434058","+",189,319,0.0605827869057948,54.286937444679
"YLR147C","NC_001144.5","434158","434463","-",306,981,0.115071546473011,103.113147547283
"YLR148W","NC_001144.5","434641","437397","+",2757,1751,0.0227965826693828,20.4275293450864
"YLR149C","NC_001144.5","437631","439823","-",2193,2041,0.0334060203899318,29.9344191940836
"YLR150W","NC_001144.5","440467","441288","+",822,21029,0.918263183626335,822.835966341232
"YLR151C","NC_001144.5","441715","442737","-",1023,1029,0.0361043981535219,32.3523776990614
"YLR152C","NC_001144.5","442958","444688","-",1731,3187,0.0660853758644181,59.2176895252174
"YLR153C","NC_001144.5","445524","447575","-",2052,9456,0.165405701652713,148.216505664832
"YLR154C","NC_001144.5","447982","448314","-",333,762,0.0821355380891747,73.5998960425107
"YNCL0009C","NC_001144.5","448650","448721","-",72,2,0.000997052135596937,0.893437058258823
"YNCL0010C","NC_001144.5","451575","458432","-",6858,0,0,0
"YNCL0011C","NC_001144.5","451575","451785","-",211,0,0,0
"YNCL0012C","NC_001144.5","451786","455181","-",3396,0,0,0
"YLR154W-C","NC_001144.5","454696","455070","+",375,0,0,0
"YNCL0013C","NC_001144.5","455182","455413","-",232,0,0,0
"YNCL0014C","NC_001144.5","455414","455571","-",158,0,0,0
"YNCL0015C","NC_001144.5","455572","455932","-",361,0,0,0
"YNCL0016C","NC_001144.5","455933","457732","-",1800,0,0,0
"YNCL0017C","NC_001144.5","457733","458432","-",700,0,0,0
"YNCL0018W","NC_001144.5","459676","459796","+",121,132,0.0391569565979888,35.0877099243465
"YNCL0020C","NC_001144.5","460712","467569","-",6858,0,0,0
"YNCL0019C","NC_001144.5","460712","460922","-",211,0,0,0
"YNCL0021C","NC_001144.5","460923","464318","-",3396,0,0,0
"YLR154C-G","NC_001144.5","462522","462671","-",150,0,0,0
"YNCL0022C","NC_001144.5","464319","464550","-",232,0,0,0
"YNCL0023C","NC_001144.5","464551","464708","-",158,0,0,0
"YNCL0024C","NC_001144.5","464709","465069","-",361,0,0,0
"YNCL0025C","NC_001144.5","465070","466869","-",1800,0,0,0
"YNCL0026C","NC_001144.5","466870","467569","-",700,0,0,0
"YNCL0027W","NC_001144.5","468813","468931","+",119,0,0,0
"YLR154C-H","NC_001144.5","468827","468958","-",132,0,0,0
"YLR155C","NC_001144.5","469317","470405","-",1089,0,0,0
"YLR156W","NC_001144.5","472113","472457","+",345,0,0,0
"YNCL0028W","NC_001144.5","472465","472583","+",119,0,0,0
"YLR156C-A","NC_001144.5","472479","472610","-",132,0,0,0
"YLR157C","NC_001144.5","472969","474057","-",1089,0,0,0
"YLR157W-D","NC_001144.5","475764","475976","+",213,0,0,0
"YLR157C-B","NC_001144.5","476333","481601","-",5269,8,5.4498199858022e-05,0.0488346693449499
"YLR157C-A","NC_001144.5","480279","481601","-",1323,0,0,0
"YLR157W-E","NC_001144.5","481873","482037","+",165,0,0,0
"YNCL0029W","NC_001144.5","482045","482163","+",119,0,0,0
"YLR157C-C","NC_001144.5","482059","482190","-",132,0,0,0
"YLR158C","NC_001144.5","482549","483637","-",1089,0,0,0
"YLR159W","NC_001144.5","485345","485689","+",345,0,0,0
"YNCL0030W","NC_001144.5","485697","485815","+",119,0,0,0
"YLR159C-A","NC_001144.5","485711","485842","-",132,0,0,0
"YLR160C","NC_001144.5","486201","487289","-",1089,0,0,0
"YLR161W","NC_001144.5","488997","489341","+",345,0,0,0
"YNCL0031W","NC_001144.5","489349","489469","+",121,6,0.00177986166354495,1.59489590565211
"YLR162W","NC_001144.5","489573","489929","+",357,12,0.00120651686996604,1.08113391923757
"YLR162W-A","NC_001144.5","490406","490594","+",189,28,0.00531761138985033,4.76499764404706
"YLR163C","NC_001144.5","491866","493254","-",1389,3578,0.0924609729891794,82.852297048382
"YLR164W","NC_001144.5","493883","494389","+",507,1245,0.0881417686734807,78.9819505940049
"YLR165C","NC_001144.5","494494","495258","-",765,1088,0.0510490693425632,45.7439773828518
"YLR166C","NC_001144.5","495429","498044","-",2616,2198,0.0301585402849826,27.0244218447646
"YLR167W","NC_001144.5","498947","499405","+",459,50319,3.93495422832175,3526.02818310006
"YLR168C","NC_001144.5","499578","500270","-",693,767,0.0397267006754728,35.5982453862087
"YLR170C","NC_001144.5","500579","501049","-",471,1797,0.136945428356767,122.713864485944
"YLR172C","NC_001144.5","501260","502162","-",903,2628,0.104461914113571,93.6060832865457
"YLR173W","NC_001144.5","502421","504247","+",1827,1403,0.0275638255417242,24.6993535514705
"YLR174W","NC_001144.5","504591","505829","+",1239,503,0.0145719290325983,13.057593422882
"YLR175W","NC_001144.5","506134","507585","+",1452,8198,0.202657026635298,181.596619924112
"YLR176C","NC_001144.5","507797","510232","-",2436,788,0.0116109913721732,10.4043606193294
"YLR177W","NC_001144.5","511054","512940","+",1887,4668,0.08879311991669,79.565612488754
"YLR178C","NC_001144.5","513162","513821","-",660,15124,0.822513627205531,737.036840133079
"YLR179C","NC_001144.5","514108","514713","-",606,54179,3.20906659333702,2875.5758245191
"YLR180W","NC_001144.5","515262","516410","+",1149,46109,1.44040972073856,1290.72029198714
"YLR181C","NC_001144.5","516678","517670","-",993,1759,0.0635824062784899,56.974832101895
"YLR182W","NC_001144.5","517940","520351","+",2412,2604,0.0387511009118571,34.7240313388952
"YLR183C","NC_001144.5","520543","522012","-",1470,1489,0.0363578113445838,32.5794558305483
"YLR185W","NC_001144.5;NC_001144.5","522663;523029","522669;523288","+;+",267,7878,1.05907101899766,949.010851006249
"YLR186W","NC_001144.5","523632","524390","+",759,2655,0.125557632569638,112.50950464872
"YLR187W","NC_001144.5","524865","527945","+",3081,915,0.010659817379605,9.55203398216347
"YLR188W","NC_001144.5","528300","530387","+",2088,4130,0.0709969882761267,63.6188801829128
"YLR189C","NC_001144.5","530797","534393","-",3597,4758,0.0474793067006194,42.5451895565853
"YLR190W","NC_001144.5","535214","536689","+",1476,3178,0.0772836996811479,69.25226758894
"YLR191W","NC_001144.5","537272","538432","+",1161,1295,0.0400366671503266,35.8759997037264
"YLR192C","NC_001144.5","538792","539589","-",798,8749,0.393528231624253,352.632217565704
"YLR193C","NC_001144.5","540009","540536","-",528,1763,0.119850198753914,107.395195480248
"YLR194C","NC_001144.5","540809","541573","-",765,3738,0.175387335664064,157.160834059834
"YLR195C","NC_001144.5","541937","543304","-",1368,3446,0.0904168857701854,81.0206342831554
"YLR196W","NC_001144.5","543968","545698","+",1731,3514,0.0728660215837983,65.2936808884889
"YLR197W","NC_001144.5","546097","547611","+",1515,7215,0.1709401463366,153.175802978315
"YLR199C","NC_001144.5;NC_001144.5","547853;548764","548677;548769","-;-",831,1856,0.0801673110614259,71.8362099694604
"YLR200W","NC_001144.5","549012","549356","+",345,1752,0.182278470424261,163.335832285509
"YLR201C","NC_001144.5","549511","550293","-",783,2901,0.132986126223757,119.166018667073
"YLR203C","NC_001144.5","550650","551960","-",1311,2118,0.0579887347330246,51.9624628666047
"YLR204W","NC_001144.5","552270","552605","+",336,1891,0.202009884472908,181.016729696511
"YLR205C","NC_001144.5","552724","553677","-",954,184,0.00692292803584288,6.20348749885372
"YLR206W","NC_001144.5","554578","556419","+",1842,4027,0.0784715755709876,70.3166977252433
"YLR207W","NC_001144.5","556788","559289","+",2502,2854,0.0409436948919951,36.6887678312328
"YLR208W","NC_001144.5","559551","560444","+",894,5859,0.235237387750166,210.791183530407
"YLR209C","NC_001144.5","560797","561732","-",936,2531,0.0970591905844557,86.9726613251186
"YLR210W","NC_001144.5","562008","563390","+",1383,1264,0.0328053943443261,29.3962110621905
"YLR211C","NC_001144.5;NC_001144.5","563792;564514","564454;564531","-;-",681,1596,0.0841213326033151,75.3793239637577
"YLR212C","NC_001144.5","564860","566281","-",1422,2340,0.0590658733492869,52.9276637044468
"YLR213C","NC_001144.5","566654","567922","-",1269,1772,0.0501213158660361,44.9126373683584
"YLR214W","NC_001144.5","568567","570627","+",2061,2569,0.0447410818576163,40.0915249374134
"YLR215C","NC_001144.5","570776","571858","-",1083,1585,0.0525316665347749,47.0725009642183
"YLR216C","NC_001144.5","572096","573211","-",1116,4628,0.148850234952988,133.381506632962
"YLR218C","NC_001144.5","573466","573918","-",453,1064,0.0843070309092827,75.5457242374083
"YLR219W","NC_001144.5","574151","576337","+",2187,3264,0.0535700110384922,48.0029392289185
"YLR220W","NC_001144.5","576825","577793","+",969,3007,0.111385849104891,99.8104730966297
"YLR221C","NC_001144.5","578362","579024","-",663,2229,0.120674889244103,108.134182960665
"YLR222C","NC_001144.5","579318","581771","-",2454,2028,0.0296629104790795,26.5802985938713
"YLR223C","NC_001144.5","582233","585490","-",3258,4366,0.0481008798233837,43.1021679155583
"YLR224W","NC_001144.5","586464","587573","+",1110,2886,0.0933240798918733,83.6257086530259
"YLR225C","NC_001144.5","587695","588918","-",1224,6153,0.180437111480234,161.68582998431
"YLR226W","NC_001144.5","589354","590541","+",1188,1597,0.048251280622676,43.236938849677
"YLR227C","NC_001144.5","590562","592043","-",1482,1370,0.0331812492089345,29.7330065542005
"YNCL0032C","NC_001144.5;NC_001144.5","592519;592582","592562;592619","-;-",82,17,0.00744141349982104,6.66809121529756
"YLR227W-B","NC_001144.5","593438","598706","+",5269,196,0.00133520589652154,1.19644939895127
"YLR227W-A","NC_001144.5","593438","594760","+",1323,0,0,0
"YLR228C","NC_001144.5","600019","602463","-",2445,4252,0.0624215805726357,55.9346410559487
"YLR229C","NC_001144.5","604212","604787","-",576,3776,0.235304304000877,210.851145749082
"YNCL0033C","NC_001144.5;NC_001144.5","605300;605396","605335;605432","-;-",73,0,0,0
"YLR231C","NC_001144.5","605758","607119","-",1362,4935,0.130056007643283,116.54040218081
"YLR233C","NC_001144.5","607425","609524","-",2100,1432,0.0244762055687111,21.9326034415995
"YLR234W","NC_001144.5","609783","611753","+",1971,583,0.0106170117817902,9.51367680301176
"YLR236C","NC_001144.5","611794","612117","-",324,122,0.0135155956158696,12.1110356786196
"YLR237W","NC_001144.5","612367","614163","+",1797,45481,0.908452651333909,814.044958530943
"YLR238W","NC_001144.5","614755","616191","+",1437,1285,0.0320971689580475,28.7615854662861
"YLR239C","NC_001144.5","616332","617318","-",987,1207,0.0438945383950943,39.332955476659
"YLR240W","NC_001144.5","617533","620160","+",2628,1906,0.026032621512983,23.3272744252235
"YLR241W","NC_001144.5","620473","622821","+",2349,4078,0.0623138484132461,55.8381045759308
"YLR242C","NC_001144.5","622918","623883","-",966,888,0.0329956135308104,29.5666624000187
"YLR243W","NC_001144.5","624203","625021","+",819,1266,0.0554843078534383,49.7182995936559
