"Geneid","Chr","Start","End","Strand","Length","X.scratch_tmp.grp.msc_appbio.group8.output.alignment.theAlignmentAligned.sortedByCoord.out.bam","rpkm","normalized_rpkm"
"YHL001W","NC_001140.6;NC_001140.6","104277;104804","104405;105091","+;+",417,5877,0.436276075907045,388.900201758901
"YHR001W","NC_001140.6","106055","107368","+",1314,2574,0.0606394061885386,54.0544820208918
"YHR001W-A","NC_001140.6;NC_001140.6","107826;107895","107831;108122","+;+",234,923,0.122103357527271,108.843970596069
"YHR002W","NC_001140.6","108812","109885","+",1074,1163,0.0335210177364583,29.8809200888886
"YHR003C","NC_001140.6","110028","111317","-",1290,2753,0.0660629957299529,58.8891158305232
"YHR004C","NC_001140.6","111754","113094","-",1341,5454,0.125900692306217,112.228947089699
"YHR005C","NC_001140.6","113499","114917","-",1419,4733,0.10325138156387,92.0391590086406
"YHR005C-A","NC_001140.6","115620","115901","-",282,3744,0.410987387397755,366.357649905619
"YNCH0003C","NC_001140.6","116107","116179","-",73,5,0.00212025895764121,1.89001685387734
"YHR006W","NC_001140.6","117814","119439","+",1626,8548,0.162736786052146,145.064954106627
"YHR007C","NC_001140.6","120091","121683","-",1593,19810,0.384955440855453,343.152551525127
"YHR007C-A","NC_001140.6","122550","122765","-",216,184,0.0263697391842933,23.5062096122967
"YHR008C","NC_001140.6","122889","123590","-",702,3883,0.171226918482627,152.633130308609
"YHR009C","NC_001140.6","124109","125680","-",1572,4578,0.09014985013867,80.3603425527586
"YHR010W","NC_001140.6;NC_001140.6","126521;127113","126551;127492","+;+",411,21778,1.64027979041569,1462.15934510612
"YHR011W","NC_001140.6","127780","129120","+",1341,773,0.0178440108457473,15.9063029153534
"YHR012W","NC_001140.6;NC_001140.6","129481;129648","129528;130448","+;+",849,2590,0.0944351851875673,84.1803266342964
"YHR013C","NC_001140.6","130730","131446","-",717,1591,0.0686898845515545,61.2307468507324
"YHR014W","NC_001140.6","132047","132922","+",876,343,0.0121208137078489,10.8045963479988
"YNCH0004C","NC_001140.6","133026","133107","-",82,2,0.000755019043452723,0.673030391868515
"YNCH0005W","NC_001140.6","134321","134392","+",72,2,0.000859882799487823,0.766506835183587
"YHR015W","NC_001140.6","134554","136533","+",1980,965,0.0150870345728318,13.4487108354938
"YHR016C","NC_001140.6;NC_001140.6","136881;138409","138240;138455","-;-",1407,4468,0.0983016549623436,87.6269306507531
"YHR017W","NC_001140.6","138694","139851","+",1158,2024,0.0541057860983426,48.230357546474
"YHR018C","NC_001140.6","140011","141402","-",1392,114709,2.55093869085643,2273.92842820019
"YHR019C","NC_001140.6","141894","143558","-",1665,18382,0.341759256652652,304.647105823669
"YHR020W","NC_001140.6","143996","146062","+",2067,12103,0.181256804450528,161.573855899453
"YNCH0006C","NC_001140.6","146242","146314","-",73,2,0.000848103583056483,0.756006741550935
"YHR021C","NC_001140.6;NC_001140.6","147871;148667","148116;148669","-;-",249,14155,1.7597553291687,1568.66085571427
"YHR021W-A","NC_001140.6","149225","149680","+",456,336,0.0228095226811507,20.3326023648699
"YHR022C","NC_001140.6","149575","150345","-",771,809,0.0324814872273455,28.954273758608
"YHR022C-A","NC_001140.6","151217","151306","-",90,58,0.0199492809481175,17.7829585762592
"YHR023W","NC_001140.6","151666","157452","+",5787,2099,0.0112279564300152,10.0086957825838
"YHR024C","NC_001140.6","157744","159192","-",1449,3497,0.0747083267033272,66.5956373325963
"YHR025W","NC_001140.6","159438","160511","+",1074,6542,0.18855932762847,168.083387120816
"YHR026W","NC_001140.6","160844","161485","+",642,8041,0.387718743402706,345.615782899695
"YHR027C","NC_001140.6","161730","164711","-",2982,8711,0.0904278358109267,80.6081413434715
"YHR028C","NC_001140.6","164978","167434","-",2457,5523,0.0695843619277839,62.0280915856256
"YHR029C","NC_001140.6","167677","168561","-",885,7243,0.25334770644164,225.836298599378
"YHR030C","NC_001140.6","168890","170344","-",1455,5798,0.123355063210649,109.959751679862
"YHR031C","NC_001140.6","170799","172970","-",2172,1866,0.0265946072460378,23.7066589135786
"YHR032W","NC_001140.6","173344","175089","+",1746,3836,0.0680105240996967,60.6251591703967
"YHR033W","NC_001140.6","175548","176819","+",1272,1911,0.0465066800892801,41.4564498689387
"YHR034C","NC_001140.6","176965","177999","-",1035,1287,0.0384928404501158,34.3128451089139
"YHR035W","NC_001140.6","178219","180111","+",1893,652,0.0106620016215416,9.50419885653943
"YHR036W","NC_001140.6","180345","181760","+",1416,1434,0.0313492864694629,27.9450203810152
"YHR037W","NC_001140.6","181977","183704","+",1728,5527,0.099011921516025,88.2600682929101
"YHR038W","NC_001140.6","184066","184758","+",693,975,0.043552505428604,38.8230734703375
"YHR039C","NC_001140.6","184875","186809","-",1935,4602,0.073621965455683,65.6272456839975
"YHR039C-A","NC_001140.6;NC_001140.6","187173;187677","187514;187679","-;-",345,15986,1.43437423644651,1278.61338440815
"YHR040W","NC_001140.6","187924","189024","+",1101,2077,0.0583970542082684,52.0556304090346
"YHR041C","NC_001140.6;NC_001140.6","189131;189851","189749;189864","-;-",633,1791,0.0875857873298213,78.0747151742447
"YHR042W","NC_001140.6","190543","192618","+",2076,12244,0.182573497056571,162.747566878402
"YHR043C","NC_001140.6","192805","193545","-",741,2143,0.0895252877393881,79.8036023221907
"YHR044C","NC_001140.6","194068","194808","-",741,1098,0.0458696994576986,40.8886399205625
"YHR045W","NC_001140.6","195551","197233","+",1683,3977,0.0731498159050925,65.2063675620347
"YHR046C","NC_001140.6","197398","198285","-",888,2630,0.0916820984859315,81.7262017513311
"YHR047C","NC_001140.6","198740","201310","-",2571,3309,0.0398415708308781,35.5151148325202
"YHR048W","NC_001140.6","204607","206151","+",1545,2698,0.0540574087693549,48.1872335842792
"YHR049W","NC_001140.6","206462","207193","+",732,10002,0.422977758711994,377.045968795389
"YHR050W","NC_001140.6","207654","209303","+",1650,3588,0.0673147523904504,60.0049423557536
"YHR050W-A","NC_001140.6","209475","209645","+",171,224,0.0405502625442679,36.1468486486576
"YHR051W","NC_001140.6","209705","210151","+",447,1877,0.129986578360159,115.871140642115
"YHR052W","NC_001140.6","210848","211978","+",1131,2808,0.0768557315956013,68.5098523033054
"YNCH0007W","NC_001140.6","212409","213118","+",710,4,0.000174398764966544,0.155460541220333
"YHR052C-B","NC_001140.6","212519","212692","-",174,0,0,0
"YHR053C","NC_001140.6","212535","212720","-",186,0,0,0
"YHR054C","NC_001140.6","213185","214249","-",1065,79,0.00229625040539284,2.04689712606772
"YNCH0008W","NC_001140.6","214407","215116","+",710,0,0,0
"YHR054C-B","NC_001140.6","214517","214690","-",174,0,0,0
"YHR055C","NC_001140.6","214533","214718","-",186,0,0,0
"YHR056C","NC_001140.6","215183","217834","-",2652,1797,0.0209756930861487,18.6979110790711
"YHR057C","NC_001140.6","218226","218843","-",618,3031,0.151823578558112,135.336828200473
"YHR058C","NC_001140.6","218997","219884","-",888,2109,0.0735199793562089,65.5363344081967
"YHR059W","NC_001140.6","220108","220500","+",393,1453,0.114449744212746,102.021474643214
"YHR060W","NC_001140.6","220725","221270","+",546,1589,0.090089259454032,80.3063315015419
"YHR061C","NC_001140.6","221534","222478","-",945,1155,0.0378348431774642,33.7263007480778
"YHR062C","NC_001140.6","222877","223758","-",882,1300,0.0456264342585376,40.6717912546393
"YHR063C","NC_001140.6","224030","225169","-",1140,3752,0.101882534642473,90.8189572297521
"YHR064C","NC_001140.6","225525","227141","-",1617,14927,0.285761867486933,254.730557227133
"YHR065C","NC_001140.6","227532","229037","-",1506,3193,0.0656320106477599,58.5049320655265
"YHR066W","NC_001140.6","229335","230696","+",1362,2259,0.0513429579923258,45.7675490928561
"YHR067W","NC_001140.6","230970","231812","+",843,1042,0.0382632545366397,34.1081902745038
"YHR068W","NC_001140.6","232133","233296","+",1164,9297,0.2472473315517,220.398372578406
"YHR069C","NC_001140.6","233579","234658","-",1080,3648,0.104561748417719,93.2072311583241
"YHR070W","NC_001140.6","234881","236380","+",1500,2484,0.0512627729742661,45.6960714863047
"YHR071W","NC_001140.6","237004","237693","+",690,19590,0.878874993493902,783.436638325902
"YNCH0009C","NC_001140.6;NC_001140.6","237848;237903","237883;237939","-;-",73,8,0.00339241433222593,3.02402696620374
"YHR072W","NC_001140.6","239098","241293","+",2196,5475,0.0771780053638661,68.7971298791826
"YHR072W-A","NC_001140.6","241664","241840","+",177,5155,0.901565253835877,803.662929228079
"YHR073W","NC_001140.6","242582","245572","+",2991,6238,0.0645610700486063,57.5502865140447
"YHR074W","NC_001140.6","246193","248337","+",2145,4587,0.0661977465944164,59.0092338962872
"YHR075C","NC_001140.6","248439","249641","-",1203,2821,0.072590405307386,64.7077042010842
"YHR076W","NC_001140.6;NC_001140.6","251101;251249","251155;252225","+;+",1032,2719,0.0815588836676997,72.7022820301455
"YHR077C","NC_001140.6;NC_001140.6","252374;255751","255637;255756","-;-",3270,4481,0.0424198329303296,37.8133995793503
"YHR078W","NC_001140.6","256360","258018","+",1659,2547,0.0475252402957429,42.3644030932209
"YHR079C","NC_001140.6","258244","261591","-",3348,2363,0.0218484199482766,19.4758672208475
"YHR079C-A","NC_001140.6;NC_001140.6","262192;262441","262354;262553","-;-",276,156,0.0174967456591435,15.5967477767791
"YHR080C","NC_001140.6","262801","266838","-",4038,2331,0.0178697189207083,15.9292193118538
"YHR081W","NC_001140.6","267538","268092","+",555,2276,0.126946589295197,113.161268554238
"YHR082C","NC_001140.6","268459","271548","-",3090,3277,0.0328291565117079,29.2641891133586
"YHR083W","NC_001140.6","272627","273616","+",990,2546,0.0796095129998545,70.9645964500877
"YHR084W","NC_001140.6","274174","276240","+",2067,2123,0.031794447314589,28.3418405415632
"YHR085W","NC_001140.6","276764","277768","+",1005,1600,0.049282835075123,43.9311380164921
"YHR086W","NC_001140.6","278153","279724","+",1572,2108,0.0415106780455038,37.0029711885573
"YHR086W-A","NC_001140.6","280231","280392","+",162,26,0.00496821173037409,4.4287061588385
"YHR087W","NC_001140.6","280820","281155","+",336,2060,0.189788417886955,169.179008622663
"YHR088W","NC_001140.6","281495","282382","+",888,2258,0.0787141362666286,70.1664500207245
"YHR089C","NC_001140.6","282681","283298","-",618,4824,0.241635415032772,215.395862500522
"YHR090C","NC_001140.6","283777","284625","-",849,2008,0.0732146146164615,65.2641296840414
"YHR091C","NC_001140.6","284839","286770","-",1932,1975,0.0316447551985426,28.2084037171599
"YHR092C","NC_001140.6","287081","288811","-",1731,3188,0.0570115708443781,50.8205987639225
"YHR093W","NC_001140.6","289142","289690","+",549,197,0.0111079941966624,9.90176042827322
"YHR094C","NC_001140.6","290913","292625","-",1713,14578,0.26344038075517,234.832994255124
"YHR096C","NC_001140.6","294669","296447","-",1779,4252,0.0739876221940417,65.9531952081068
"YHR097C","NC_001140.6;NC_001140.6","297385;298485","298360;298609","-;-",1101,3079,0.086569345164785,77.1686499900904
"YHR098C","NC_001140.6","299145","301934","-",2790,4269,0.047365673174368,42.2221636051449
"YHR099W","NC_001140.6","302761","313995","+",11235,4973,0.0137021003851096,12.2141687306851
"YHR100C","NC_001140.6","314116","314673","-",558,976,0.0541448782129107,48.2652045896246
"YHR101C","NC_001140.6;NC_001140.6","314874;315859","315771;315968","-;-",1008,1144,0.0351323543790739,31.3172792660723
"YHR102W","NC_001140.6","316572","319814","+",3243,2655,0.0253430767730639,22.5910340138289
"YHR103W","NC_001140.6","320414","322972","+",2559,2528,0.0305807791386432,27.2599664151574
"YHR104W","NC_001140.6","323409","324392","+",984,5728,0.180197878370717,160.629920192619
"YHR105W","NC_001140.6","324766","325410","+",645,904,0.0433860865527624,38.6747262701002
"YHR106W","NC_001140.6","325598","326626","+",1029,2422,0.0728619057851723,64.9497220343317
"YHR107C","NC_001140.6","326813","328036","-",1224,3042,0.076934219883587,68.5798174302491
"YHR108W","NC_001140.6","328303","330060","+",1758,4293,0.0755933827617998,67.3845838247741
"YHR109W","NC_001140.6","330310","332067","+",1758,662,0.0116568412271865,10.3910073356628
"YHR110W","NC_001140.6","332282","332920","+",639,3880,0.187963113352831,167.551916648581
"YHR111W","NC_001140.6","333072","334394","+",1323,3126,0.0731426838421479,65.2000099805141
"YHR112C","NC_001140.6","334527","335663","-",1137,19906,0.541957583322573,483.105595604152
"YHR113W","NC_001140.6","336337","337809","+",1473,4853,0.101988054401167,90.9130184394121
"YHR114W","NC_001140.6","338083","339984","+",1902,2470,0.0402001990170648,35.8347990454913
"YHR115C","NC_001140.6","340109","341359","-",1251,2560,0.0633467616313332,56.4678416710786
"YHR116W","NC_001140.6","341665","342120","+",456,467,0.0317025211074327,28.2598967392685
"YHR117W","NC_001140.6","342349","344268","+",1920,2452,0.0395331117064527,35.2401517475654
"YHR118C","NC_001140.6","344321","345628","-",1308,1298,0.0307191157908769,27.3832808826136
"YHR119W","NC_001140.6","346043","349285","+",3243,2275,0.0217158190804973,19.3576656803995
"YHR120W","NC_001140.6","349574","352453","+",2880,1641,0.017638345924494,15.7229714567033
"YHR121W","NC_001140.6","352756","353319","+",564,2442,0.134031944447825,119.477214352233
"YHR122W","NC_001140.6","353625","354320","+",696,3709,0.164964067412086,147.050371639444
"YHR123W","NC_001140.6;NC_001140.6","354815;354956","354864;356081","+;+",1176,3079,0.0810483410088676,72.2471799652121
"YHR124W","NC_001140.6","356561","358444","+",1884,1417,0.0232825591122467,20.7542710596524
"YNCH0010C","NC_001140.6;NC_001140.6","358478;358533","358513;358569","-;-",73,2,0.000848103583056483,0.756006741550935
"YHR125W","NC_001140.6","358858","359163","+",306,188,0.0190185842710248,16.9533276487664
"YHR126C","NC_001140.6","359702","360181","-",480,356,0.0229588707463249,20.4657324994018
"YHR127W","NC_001140.6","360913","361644","+",732,1216,0.051423810697239,45.839621881143
"YHR128W","NC_001140.6","362115","362765","+",651,1177,0.055967671244083,49.8900577886312
"YHR129C","NC_001140.6","362999","364153","-",1155,997,0.0267211371768112,23.8194487691855
"YHR130C","NC_001140.6","364965","365300","-",336,155,0.0142801964914942,12.7294885128703
"YHR131C","NC_001140.6","365340","367892","-",2553,2639,0.0319985528721274,28.5237819701455
"YHR132C","NC_001140.6","368502","369794","-",1293,5342,0.127893102037975,114.004998057097
"YHR132W-A","NC_001140.6","370054","370449","+",396,1611,0.125933744543171,112.258410134614
"YHR133C","NC_001140.6","370722","371597","-",876,2678,0.0946342248093859,84.3577522447251
"YHR134W","NC_001140.6","371749","372558","+",810,1486,0.0567904817795069,50.6235180925693
"YHR135C","NC_001140.6","372694","374310","-",1617,6303,0.120664369985271,107.561244871885
"YHR136C","NC_001140.6","374654","375100","-",447,281,0.0194598979857244,17.3467184445574
"YHR137W","NC_001140.6","375709","377250","+",1542,2042,0.0409933231880343,36.541796671865
"YHR138C","NC_001140.6","377355","377699","-",345,2499,0.224227525139486,199.878321508569
"YHR139C","NC_001140.6","378219","379199","-",981,32,0.00100977062692148,0.900118118380726
"YNCH0011W","NC_001140.6","378254","379237","+",984,14,0.000440427775347422,0.3926010619233
"YHR139C-A","NC_001140.6","380108","380419","-",312,224,0.0222246631252237,19.8112535862835
"YHR140W","NC_001140.6","380572","381291","+",720,366,0.0157358552306272,14.0270750838596
"YNCH0012W","NC_001140.6","381540","381727","+",188,70,0.0115260885888793,10.2744533226736
"YHR141C","NC_001140.6;NC_001140.6","381990;382748","382306;382751","-;-",321,6865,0.662029392727167,590.138626938541
"YHR142W","NC_001140.6","383538","384488","+",951,3527,0.114806560269788,102.339543508865
"YHR143W","NC_001140.6","385510","386487","+",978,20089,0.635859591125554,566.810643386616
"YHR143W-A","NC_001140.6","387233","387445","+",213,1994,0.289792614452741,258.323599327787
"YHR144C","NC_001140.6","387788","388726","-",939,1348,0.0444391826342333,39.613465066868
"YNCH0013C","NC_001140.6;NC_001140.6","388893;388960","388928;388995","-;-",72,0,0,0
"YHR146W","NC_001140.6","390300","391697","+",1398,8858,0.196141849902055,174.842511915611
"YHR147C","NC_001140.6","392639","393283","-",645,1488,0.0714142663611841,63.6592839490145
"YHR148W","NC_001140.6","393534","394085","+",552,725,0.0406575019323047,36.2424427505283
"YHR149C","NC_001140.6","394455","396659","-",2205,2024,0.0284147393659323,25.3291401536584
"YHR150W","NC_001140.6","397251","398990","+",1740,2747,0.0488709941419252,43.5640195086065
"YHR151C","NC_001140.6","399268","400848","-",1581,1897,0.0371430209630755,33.1096045467157
"YHR152W","NC_001140.6","401434","401955","+",522,1849,0.109649882500206,97.7428371209967
"YHR153C","NC_001140.6","402086","402682","-",597,190,0.00985192353182029,8.78208836290743
"YHR154W","NC_001140.6","402966","406178","+",3213,2169,0.0208973197993175,18.6280484651339
"YHR155W","NC_001140.6","407103","410789","+",3687,2329,0.0195541126770429,17.4307022210829
"YNCH0014W","NC_001140.6","411228","411317","+",90,47,0.0161657966303711,14.4103285014514
"YHR156C","NC_001140.6","411384","412406","-",1023,1001,0.0302900650658291,27.0008214200154
"YHR157W","NC_001140.6","412907","413455","+",549,236,0.0133070387330575,11.8620074166116
"YHR158C","NC_001140.6","413685","417179","-",3495,3109,0.027536916294671,24.5466412077504
"YHR159W","NC_001140.6","417549","419063","+",1515,1494,0.0305266907509261,27.2117515666759
"YHR160C","NC_001140.6","419221","420072","-",852,321,0.0116629174071377,10.3964236941098
"YHR161C","NC_001140.6","420373","422286","-",1914,11461,0.185362697772977,165.233884101049
"YHR162W","NC_001140.6","423072","423461","+",390,59065,4.68821331246907,4179.1131895494
"YHR163W","NC_001140.6","423724","424473","+",750,6816,0.281326135742832,250.776508253344
"YHR164C","NC_001140.6","424610","429178","-",4569,1372,0.00929554196373442,8.28612510470294
"YHR165C","NC_001140.6","429707","436948","-",7242,2591,0.0110751764712823,9.87250642896772
"YHR166C","NC_001140.6","437170","439050","-",1881,1689,0.0277960200638265,24.7776085095709
"YHR167W","NC_001140.6","439342","440127","+",786,994,0.0391476413446212,34.8965401911062
"YHR168W","NC_001140.6","440377","441933","+",1557,1035,0.0205775421380323,18.3429959402315
"YHR169W","NC_001140.6","442181","443476","+",1296,2123,0.0507091995364625,45.2026114192987
"YHR170W","NC_001140.6","443828","445384","+",1557,3466,0.0689099140583768,61.4268830230361
"YHR171W","NC_001140.6","445713","447605","+",1893,1563,0.025559368917898,22.7838386698944
"YHR172W","NC_001140.6","448335","450806","+",2472,972,0.0121719332199344,10.8501647155114
"YHR173C","NC_001140.6","450815","451153","-",339,191,0.0174411626232397,15.5472005862016
"YHR174W","NC_001140.6","451327","452640","+",1314,162244,3.82221438137267,3407.15438267194
"YHR175W","NC_001140.6","452872","453441","+",570,4031,0.218917109351711,195.144571744739
"YHR175W-A","NC_001140.6","453558","453707","+",150,480,0.0990584985009973,88.3015874131492
"YHR176W","NC_001140.6","454229","455527","+",1299,4591,0.109405688659084,97.5251606557371
"YHR177W","NC_001140.6","456591","457952","+",1362,976,0.0221827034088136,19.7738503384805
"YHR178W","NC_001140.6","459299","461530","+",2232,1183,0.0164071185773241,14.6254449358417
"YHR179W","NC_001140.6","462502","463704","+",1203,27892,0.717721228228859,639.782802402212
"YHR180W","NC_001140.6","465178","465669","+",492,1559,0.0980895573952329,87.4378650769179
"YNCH0015W","NC_001140.6","466990","467061","+",72,1,0.000429941399743912,0.383253417591793
"YHR181W","NC_001140.6","467228","467914","+",687,2096,0.0944444199681997,84.1885585962339
"YHR182W","NC_001140.6","468219","470576","+",2358,1384,0.0181691266334526,16.1961138915127
"YHR183W","NC_001140.6","470960","472429","+",1470,31806,0.669782016012483,597.049381220796
"YHR184W","NC_001140.6","472744","474459","+",1716,1033,0.0186348027665228,16.6112215540835
"YHR185C","NC_001140.6","474627","475340","-",714,112,0.00485580875004889,4.32850918691908
"YNCH0016C","NC_001140.6","475706","475778","-",73,1,0.000424051791528242,0.378003370775467
"YHR186C","NC_001140.6","475999","480672","-",4674,2229,0.0147626091917203,13.1595152936397
"YHR187W","NC_001140.6","480990","481919","+",930,1909,0.0635425650666679,56.6423825173729
"YHR188C","NC_001140.6","482005","483837","-",1833,4308,0.0727536844555197,64.8532526213596
"YHR189W","NC_001140.6","484028","484600","+",573,674,0.0364122098547514,32.4581533139521
"YHR190W","NC_001140.6","484845","486179","+",1335,11534,0.267448670812383,238.406018076606
"YHR191C","NC_001140.6","486230","486631","-",402,1066,0.0820867221720018,73.1728017587197
"YHR192W","NC_001140.6","486826","487662","+",837,2241,0.0828816066086973,73.8813685009212
"YHR193C","NC_001140.6","487712","488236","-",525,20079,1.18392594726281,1055.36165099323
"YHR194W","NC_001140.6","488657","490396","+",1740,2275,0.0404737938379613,36.0786837939861
"YHR195W","NC_001140.6","490747","491712","+",966,2765,0.0886053145559192,78.9835304080478
"YHR196W","NC_001140.6","491931","493658","+",1728,3159,0.0565910367412924,50.4457310905198
"YHR197W","NC_001140.6","493896","496187","+",2292,1178,0.0159100827926176,14.1823830132921
"YHR198C","NC_001140.6","496315","497280","-",966,2390,0.076588318910903,68.2714783635567
"YHR199C","NC_001140.6","497490","498422","-",933,7820,0.25945788393549,231.282962744784
"YHR199C-A","NC_001140.6;NC_001140.6","498571;498787","498719;498859","-;-",222,640,0.089241890541439,79.5509796514858
"YHR200W","NC_001140.6","499079","499885","+",807,6840,0.26237613450543,233.884316103601
"YHR201C","NC_001140.6","499950","501143","-",1194,3438,0.0891339818484162,79.4547889254624
"YHR202W","NC_001140.6","502388","504196","+",1809,724,0.0123891571508295,11.0437999735904
"YHR203C","NC_001140.6;NC_001140.6","504476;505517","505247;505530","-;-",786,12392,0.48804584662228,435.048215340229
"YHR204W","NC_001140.6","506319","508709","+",2391,2391,0.0309557807815616,27.5942460666091
"YHR205W","NC_001140.6","509363","511837","+",2475,3228,0.040373842570861,35.9895863850562
"YHR206W","NC_001140.6","512732","514600","+",1869,3183,0.0527192350068008,46.9943741198592
"YHR207C","NC_001140.6","514905","516485","-",1581,2755,0.0539425528483253,48.0848500401696
"YHR208W","NC_001140.6","517532","518713","+",1182,48291,1.264708637667,1127.37202775179
"YHR209W","NC_001140.6","519437","520312","+",876,1589,0.056151524728198,50.0539463468515
"YHR210C","NC_001140.6","520712","521737","-",1026,1553,0.0468560697405119,41.7678987733372
"YHR211W","NC_001140.6","525392","528619","+",3228,540,0.00517847633892295,4.61613781783424
"YHR212W-A","NC_001140.6","538742","538945","+",204,0,0,0
"YHR213W","NC_001140.6","539151","539747","+",597,0,0,0
"YHR213W-A","NC_001140.6","540549","540782","+",234,0,0,0
"YHR213W-B","NC_001140.6","540800","541099","+",300,7,0.000722301551569772,0.643865741554213
"YHR214W","NC_001140.6","541651","542262","+",612,7,0.000354069388024398,0.315620461546183
"YHR214C-B","NC_001140.6","543964","549346","-",5383,328,0.00188621513957871,1.68138820543336
"YHR214C-C","NC_001140.6","547910","549346","-",1437,0,0,0
"YHR214C-D","NC_001140.6","550648","550941","-",294,0,0,0
"YHR214C-E","NC_001140.6","551200","551499","-",300,18,0.0018573468468937,1.65565476399655
"YHR215W","NC_001140.6","552099","553502","+",1404,246,0.00542387611984627,4.83488926808108
"YHR216W","NC_001140.6","554396","555967","+",1572,7606,0.14977714289094,133.512618055107
"YHR218W","NC_001140.6;NC_001140.6","558014;558715","558615;559924","+;+",1812,2,3.41675284564698e-05,0.0304572252390829
"YHR219W","NC_001140.6","560173","562047","+",1875,4,6.60389990006648e-05,0.0588677249420995
"YIL177C","NC_001141.2;NC_001141.2","483;4987","4598;6147","-;-",5277,8,4.69293625644292e-05,0.0418332326194567
"YIL176C","NC_001141.2","8793","9155","-",363,0,0,0
"YIL175W","NC_001141.2","9183","9500","+",318,0,0,0
"YIL174W","NC_001141.2","9469","9696","+",228,0,0,0
"YIL173W","NC_001141.2","11492","16141","+",4650,52,0.000346172172180904,0.308580816228747
"YIL172C","NC_001141.2","16784","18553","-",1770,0,0,0
"YIL171W","NC_001141.2","19515","19844","+",330,95,0.00891151264923744,7.94379811008444
"YIL170W","NC_001141.2","19847","21220","+",1374,276,0.00621819177271544,5.54294899154594
"YIL169C","NC_001141.2","23119","26106","-",2988,3838,0.0397618094510153,35.4440148606579
"YIL167W","NC_001141.2","29032","30048","+",1017,1180,0.0359172284387834,32.0169226731551
"YIL166C","NC_001141.2","30938","32566","-",1629,1258,0.0239056919725013,21.3097369869824
"YIL165C","NC_001141.2","33718","34077","-",360,2206,0.189690145567014,169.091407841499
"YIL164C","NC_001141.2","34087","34686","-",600,3203,0.16525227640557,147.307283585582
"YIL163C","NC_001141.2","36899","37252","-",354,279,0.0243973526498749,21.748007493175
"YIL162W","NC_001141.2","37385","38983","+",1599,2667,0.0516316868945747,46.0249244900854
"YIL161W","NC_001141.2","39433","40140","+",708,1804,0.0788760289970865,70.3107625765012
"YIL160C","NC_001141.2","40191","41444","-",1254,313,0.00772660238008676,6.8875590261951
"YIL159W","NC_001141.2","41825","45952","+",4128,908,0.00680907193547916,6.06966459023282
"YIL158W","NC_001141.2","46201","46815","+",615,1475,0.0742435392728511,66.1813218670707
"YIL157C","NC_001141.2","46949","47542","-",594,1865,0.097192813396654,86.6384998555993
"YIL156W-B","NC_001141.2;NC_001141.2","47690;47761","47698;47973","+;+",222,1487,0.207347955054875,184.831729283999
"YIL156W","NC_001141.2","48091","51306","+",3216,1421,0.0136779118440918,12.1926068596553
"YIL155C","NC_001141.2","51759","53708","-",1950,738,0.0117155724188679,10.4433608190551
"YIL154C","NC_001141.2","53981","55021","-",1041,5464,0.162480678376996,144.836657548465
"YIL153W","NC_001141.2","55198","56379","+",1182,2259,0.0591616825596851,52.737226619687
"YIL152W","NC_001141.2","56545","57252","+",708,1836,0.0802751603318463,71.5579601388338
"YIL151C","NC_001141.2","57338","60694","-",3357,2951,0.0272119478958559,24.2569616153004
"YIL150C","NC_001141.2","61013","62728","-",1716,579,0.0104448700888836,9.3106459630342
"YIL149C","NC_001141.2","63028","68067","-",5040,3451,0.0211961110073749,18.8943934872754
"YIL148W","NC_001141.2;NC_001141.2","68708;69150","68715;69528","+;+",387,17619,1.40932791108614,1256.28687712555
"YIL147C","NC_001141.2","69791","73453","-",3663,2452,0.0207216965537508,18.4714964115003
"YIL146C","NC_001141.2","74184","75773","-",1590,2001,0.0389575580779276,34.7270983517515
"YIL145C","NC_001141.2","76354","77283","-",930,4564,0.151916326330158,135.419504352692
"YIL144W","NC_001141.2","78074","80149","+",2076,2831,0.042213783907804,37.6297257295619
"YIL143C","NC_001141.2","80510","83041","-",2532,4343,0.0530967440498903,47.3308888891325
"YIL142W","NC_001141.2","83302","84885","+",1584,6248,0.122103357527271,108.843970596069
"YIL140W","NC_001141.2","85366","87837","+",2472,2190,0.0274244174399757,24.4463587726027
"YIL139C","NC_001141.2","87979","88716","-",738,1659,0.0695875885048926,62.0309677838815
"YIL138C","NC_001141.2","89230","89715","-",486,3822,0.243442374788331,217.006601783087
"YIL137C","NC_001141.2","89948","92788","-",2841,3371,0.0367307064465485,32.7420638826256
"YIL136W","NC_001141.2","93619","94800","+",1182,4502,0.117904335937894,105.100927065883
"YIL135C","NC_001141.2","95065","96375","-",1311,4758,0.112347524758711,100.14753835616
"YIL134C-A","NC_001141.2","96522","96725","-",204,23,0.00349011253909764,3.11111597809809
"YNCI0001W","NC_001141.2","97111","97246","+",136,171,0.0389223420121106,34.6957064513982
"YIL134W","NC_001141.2","97395","98330","+",936,823,0.0272185978453261,24.2628894367728
"YIL133C","NC_001141.2;NC_001141.2","98527;99386","99095;99416","-;-",600,16956,0.874810364886932,779.813393842374
"YIL132C","NC_001141.2","99860","100501","-",642,418,0.0201550099169669,17.9663471274807
"YIL131C","NC_001141.2","100781","102235","-",1455,1483,0.031551493401413,28.1252693586126
"YIL130W","NC_001141.2","102782","105676","+",2895,4209,0.0450061766181668,40.1188883227488
"YIL129C","NC_001141.2","106107","113237","-",7131,3160,0.0137176086481187,12.2279929281286
