"Geneid","Chr","Start","End","Strand","Length","X.scratch_tmp.grp.msc_appbio.group8.output.alignment_SRR1166447.theAlignmentAligned.sortedByCoord.out.bam","rpkm","normalized_rpkm"
"YHR049W","NC_001140.6","206462","207193","+",732,16811,0.857104379167333,700.032185959526
"YHR050W","NC_001140.6","207654","209303","+",1650,3170,0.0717012232465051,58.561320260649
"YHR050W-A","NC_001140.6","209475","209645","+",171,493,0.107597469053572,87.8792516944766
"YHR051W","NC_001140.6","209705","210151","+",447,5819,0.485838671986275,396.804305100659
"YHR052W","NC_001140.6","210848","211978","+",1131,3738,0.12334681477754,100.742386200092
"YNCH0007W","NC_001140.6","212409","213118","+",710,1,5.25645436338621e-05,0.042931611689728
"YHR052C-B","NC_001140.6","212519","212692","-",174,0,0,0
"YHR053C","NC_001140.6","212535","212720","-",186,0,0,0
"YHR054C","NC_001140.6","213185","214249","-",1065,121,0.00424020651979821,3.46315000963806
"YNCH0008W","NC_001140.6","214407","215116","+",710,0,0,0
"YHR054C-B","NC_001140.6","214517","214690","-",174,0,0,0
"YHR055C","NC_001140.6","214533","214718","-",186,0,0,0
"YHR056C","NC_001140.6","215183","217834","-",2652,1486,0.0209120465333117,17.07972331424
"YHR057C","NC_001140.6","218226","218843","-",618,2963,0.178934639771626,146.143235372219
"YHR058C","NC_001140.6","218997","219884","-",888,1501,0.0630839637342829,51.5232521327253
"YHR059W","NC_001140.6","220108","220500","+",393,1768,0.167896234943294,137.127718885195
"YHR060W","NC_001140.6","220725","221270","+",546,1649,0.112714362712618,92.0584279307998
"YHR061C","NC_001140.6","221534","222478","-",945,707,0.0279215068443278,22.8046361057066
"YHR062C","NC_001140.6","222877","223758","-",882,851,0.0360090962687254,29.4101010193317
"YHR063C","NC_001140.6","224030","225169","-",1140,1614,0.0528384325717438,43.1553079822166
"YHR064C","NC_001140.6","225525","227141","-",1617,15921,0.367461268044682,300.120639885982
"YHR065C","NC_001140.6","227532","229037","-",1506,3195,0.0791766527265833,64.6668091218882
"YHR066W","NC_001140.6","229335","230696","+",1362,2999,0.0821770610236022,67.1173652384883
"YHR067W","NC_001140.6","230970","231812","+",843,552,0.0244378362289244,19.959379897317
"YHR068W","NC_001140.6","232133","233296","+",1164,6599,0.211580868249397,172.806744788459
"YHR069C","NC_001140.6","233579","234658","-",1080,3072,0.106157016121009,86.7027748969441
"YHR070W","NC_001140.6","234881","236380","+",1500,1521,0.0378433175437627,30.9081845199028
"YHR071W","NC_001140.6","237004","237693","+",690,6365,0.34427109762749,281.180279663238
"YNCH0009C","NC_001140.6;NC_001140.6","237848;237903","237883;237939","-;-",73,4,0.0020449767660297,1.67021612601134
"YHR072W","NC_001140.6","239098","241293","+",2196,4742,0.080589871037049,65.8210422901685
"YHR072W-A","NC_001140.6","241664","241840","+",177,6845,1.44328279001914,1178.78805780505
"YHR073W","NC_001140.6","242582","245572","+",2991,5282,0.0659072560436584,53.8291503814951
"YHR074W","NC_001140.6","246193","248337","+",2145,3567,0.0620621847416364,50.6887234578343
"YHR075C","NC_001140.6","248439","249641","-",1203,2206,0.0684370258619891,55.8953168122639
"YHR076W","NC_001140.6;NC_001140.6","251101;251249","251155;252225","+;+",1032,2184,0.0789812828879961,64.5072425877518
"YHR077C","NC_001140.6;NC_001140.6","252374;255751","255637;255756","-;-",3270,5028,0.057385049855551,46.8687161892741
"YHR078W","NC_001140.6","256360","258018","+",1659,1572,0.0353636759738554,28.8829598789266
"YHR079C","NC_001140.6","258244","261591","-",3348,2339,0.0260733010655073,21.2951308891919
"YHR079C-A","NC_001140.6;NC_001140.6","262192;262441","262354;262553","-;-",276,95,0.0128459364786377,10.4918014799716
"YHR080C","NC_001140.6","262801","266838","-",4038,2527,0.0233555540494221,19.0754357962752
"YHR081W","NC_001140.6","267538","268092","+",555,2871,0.193059624123785,157.679687539565
"YHR082C","NC_001140.6","268459","271548","-",3090,3457,0.0417534289362477,34.1017323443646
"YHR083W","NC_001140.6","272627","273616","+",990,2046,0.0771297070254203,62.9949848860609
"YHR084W","NC_001140.6","274174","276240","+",2067,1177,0.0212513847017463,17.3568746689671
"YHR085W","NC_001140.6","276764","277768","+",1005,1322,0.0490926686026026,40.0959894171269
"YHR086W","NC_001140.6","278153","279724","+",1572,2029,0.0481704554157159,39.3427802061739
"YHR086W-A","NC_001140.6","280231","280392","+",162,15,0.00345563203518908,2.82235595367657
"YHR087W","NC_001140.6","280820","281155","+",336,3682,0.408974051364628,334.025827117622
"YHR088W","NC_001140.6","281495","282382","+",888,3068,0.128941772642758,105.312017017456
"YHR089C","NC_001140.6","282681","283298","-",618,6137,0.370611503300191,302.693565804695
"YHR090C","NC_001140.6","283777","284625","-",849,1886,0.0829058631311653,67.7126077140721
"YHR091C","NC_001140.6","284839","286770","-",1932,2417,0.0466896668704771,38.133359664799
"YHR092C","NC_001140.6","287081","288811","-",1731,861,0.0185633917786345,15.1614809601662
"YHR093W","NC_001140.6","289142","289690","+",549,170,0.0115565399209602,9.43869859918064
"YHR094C","NC_001140.6","290913","292625","-",1713,518,0.011285573763959,9.21738946132409
"YHR096C","NC_001140.6","294669","296447","-",1779,15432,0.323740858079825,264.412393722921
"YHR097C","NC_001140.6;NC_001140.6","297385;298485","298360;298609","-;-",1101,4386,0.148673154176625,121.427442959595
"YHR098C","NC_001140.6","299145","301934","-",2790,3712,0.0496540881856331,40.554523742119
"YHR099W","NC_001140.6","302761","313995","+",11235,7235,0.0240334825069519,19.6291276820988
"YHR100C","NC_001140.6","314116","314673","-",558,1059,0.0708293095212627,57.8491926763255
"YHR101C","NC_001140.6;NC_001140.6","314874;315859","315771;315968","-;-",1008,812,0.030063998706145,24.5544967969861
"YHR102W","NC_001140.6","316572","319814","+",3243,2358,0.0271361417394201,22.1631963178257
"YHR103W","NC_001140.6","320414","322972","+",2559,2257,0.0329164143169031,26.8841812365918
"YHR104W","NC_001140.6","323409","324392","+",984,5216,0.197830719829166,161.576436450479
"YHR105W","NC_001140.6","324766","325410","+",645,511,0.0295673520555062,24.1488651738763
"YHR106W","NC_001140.6","325598","326626","+",1029,2508,0.0909627128843008,74.2929662815014
"YHR107C","NC_001140.6","326813","328036","-",1224,2903,0.0885149982190051,72.293817648733
"YHR108W","NC_001140.6","328303","330060","+",1758,2972,0.0630930004622782,51.5306327979118
"YHR109W","NC_001140.6","330310","332067","+",1758,675,0.0143296686783438,11.7036262242902
"YHR110W","NC_001140.6","332282","332920","+",639,4158,0.242848191588443,198.344046006543
"YHR111W","NC_001140.6","333072","334394","+",1323,1997,0.0563338544838579,46.0101619550376
"YHR112C","NC_001140.6","334527","335663","-",1137,3687,0.12102188688515,98.8435225444321
"YHR113W","NC_001140.6","336337","337809","+",1473,3643,0.0923012688698529,75.3862196767361
"YHR114W","NC_001140.6","338083","339984","+",1902,2573,0.0504871110655354,41.2348875831471
"YHR115C","NC_001140.6","340109","341359","-",1251,1577,0.0470463170028188,38.4246504081837
"YHR116W","NC_001140.6","341665","342120","+",456,710,0.0581091808022585,47.4601435368243
"YHR117W","NC_001140.6","342349","344268","+",1920,2095,0.0407224637646813,33.2597009416073
"YHR118C","NC_001140.6","344321","345628","-",1308,868,0.0247664196870616,20.2277474404783
"YHR119W","NC_001140.6","346043","349285","+",3243,1783,0.0205189740124622,16.7586849171685
"YHR120W","NC_001140.6","349574","352453","+",2880,1571,0.0203579922273077,16.6272045120971
"YHR121W","NC_001140.6","352756","353319","+",564,2261,0.149614162306516,122.19600276886
"YHR122W","NC_001140.6","353625","354320","+",696,1533,0.0822023365336272,67.1380087808199
"YHR123W","NC_001140.6;NC_001140.6","354815;354956","354864;356081","+;+",1176,1396,0.0443026131531792,36.1837553081555
"YHR124W","NC_001140.6","356561","358444","+",1884,1058,0.0209582982414461,17.1174989751008
"YNCH0010C","NC_001140.6;NC_001140.6","358478;358533","358513;358569","-;-",73,1,0.000511244191507426,0.417554031502834
"YHR125W","NC_001140.6","358858","359163","+",306,101,0.0123183118430858,10.0608688701647
"YHR126C","NC_001140.6","359702","360181","-",480,2298,0.178673454379452,145.929914584847
"YHR127W","NC_001140.6","360913","361644","+",732,1044,0.0532280632830108,43.4735353126967
"YHR128W","NC_001140.6","362115","362765","+",651,783,0.0448881823999585,36.6620136507996
"YHR129C","NC_001140.6","362999","364153","-",1155,816,0.0263669212118739,21.5349424662864
"YHR130C","NC_001140.6","364965","365300","-",336,145,0.0161057135925777,13.1541947126711
"YHR131C","NC_001140.6","365340","367892","-",2553,2885,0.0421741413836355,34.4453453993946
"YHR132C","NC_001140.6","368502","369794","-",1293,3689,0.106478365847158,86.9652343554669
"YHR132W-A","NC_001140.6","370054","370449","+",396,1804,0.170017096131303,138.859912920887
"YHR133C","NC_001140.6","370722","371597","-",876,1682,0.0716593941762909,58.5271567489806
"YHR134W","NC_001140.6","371749","372558","+",810,1293,0.0595750962866598,48.657416641384
"YHR135C","NC_001140.6","372694","374310","-",1617,4708,0.108661996731007,88.7486949678541
"YHR136C","NC_001140.6","374654","375100","-",447,92,0.00768124382586996,6.27358585139381
"YHR137W","NC_001140.6","375709","377250","+",1542,1126,0.0272524319413278,22.2581752798119
"YHR138C","NC_001140.6","377355","377699","-",345,6806,0.73624794672512,601.323796822624
"YHR139C","NC_001140.6","378219","379199","-",981,163,0.00620111583562371,5.06470481228565
"YNCH0011W","NC_001140.6","378254","379237","+",984,9,0.000341349018110141,0.278793697863173
"YHR139C-A","NC_001140.6","380108","380419","-",312,145,0.0173446146381606,14.1660558444151
"YHR140W","NC_001140.6","380572","381291","+",720,338,0.0175200544184086,14.3093446851402
"YNCH0012W","NC_001140.6","381540","381727","+",188,74,0.0146901123538464,11.9980153094591
"YHR141C","NC_001140.6;NC_001140.6","381990;382748","382306;382751","-;-",321,7291,0.84768268604513,692.337104016084
"YHR142W","NC_001140.6","383538","384488","+",951,2053,0.0805674613428248,65.8027393767595
"YHR143W","NC_001140.6","385510","386487","+",978,6792,0.259185122757102,211.687085566063
"YHR143W-A","NC_001140.6","387233","387445","+",213,2405,0.421392424798128,344.16842037932
"YHR144C","NC_001140.6","387788","388726","-",939,1107,0.0439980344620944,35.9349934395906
"YNCH0013C","NC_001140.6;NC_001140.6","388893;388960","388928;388995","-;-",72,0,0,0
"YHR146W","NC_001140.6","390300","391697","+",1398,6719,0.17936954918448,146.498443669335
"YHR147C","NC_001140.6","392639","393283","-",645,1936,0.112020339685832,91.4915909522986
"YHR148W","NC_001140.6","393534","394085","+",552,951,0.0642972925851812,52.5142274076472
"YHR149C","NC_001140.6","394455","396659","-",2205,1886,0.0319215772328161,26.07165711984
"YHR150W","NC_001140.6","397251","398990","+",1740,2386,0.0511767188438968,41.798118447759
"YHR151C","NC_001140.6","399268","400848","-",1581,1779,0.0419947814158728,34.2988547812641
"YHR152W","NC_001140.6","401434","401955","+",522,1670,0.11939804480205,97.5172643304799
"YHR153C","NC_001140.6","402086","402682","-",597,201,0.0125653032194112,10.2625968245244
"YHR154W","NC_001140.6","402966","406178","+",3213,2001,0.0232427553022298,18.9833084480901
"YHR155W","NC_001140.6","407103","410789","+",3687,2036,0.0206089508259739,16.8321726591275
"YNCH0014W","NC_001140.6","411228","411317","+",90,51,0.0211484680553572,17.2728184365006
"YHR156C","NC_001140.6","411384","412406","-",1023,840,0.0306446664938762,25.0287519176479
"YHR157W","NC_001140.6","412907","413455","+",549,184,0.0125082549732746,10.2160031897014
"YHR158C","NC_001140.6","413685","417179","-",3495,3625,0.0387090112096288,31.6152319274499
"YHR159W","NC_001140.6","417549","419063","+",1515,1400,0.0344878919947584,28.1676713000592
"YHR160C","NC_001140.6","419221","420072","-",852,485,0.0212448363853526,17.3515263912651
"YHR161C","NC_001140.6","420373","422286","-",1914,4638,0.0904357319202901,73.8625593845562
"YHR162W","NC_001140.6","423072","423461","+",390,20522,1.96384100195493,1603.94923056047
"YHR163W","NC_001140.6","423724","424473","+",750,3034,0.150975181364597,123.307602673748
"YHR164C","NC_001140.6","424610","429178","-",4569,1044,0.00852767395998335,6.96489994504137
"YHR165C","NC_001140.6","429707","436948","-",7242,3221,0.0165990583377127,13.55712953457
"YHR166C","NC_001140.6","437170","439050","-",1881,920,0.0182536735255921,14.9085214012389
"YHR167W","NC_001140.6","439342","440127","+",786,996,0.0472920390281449,38.6253416316897
"YHR168W","NC_001140.6","440377","441933","+",1557,1071,0.0256715508186417,20.9670050385267
"YHR169W","NC_001140.6","442181","443476","+",1296,1998,0.0575362733858982,46.9922266287148
"YHR170W","NC_001140.6","443828","445384","+",1557,4651,0.111483083900562,91.0527921887841
"YHR171W","NC_001140.6","445713","447605","+",1893,1499,0.0295530470914332,24.1371817249132
"YHR172W","NC_001140.6","448335","450806","+",2472,774,0.0116854042510326,9.54394736568493
"YHR173C","NC_001140.6","450815","451153","-",339,144,0.0158530942216108,12.9478701450082
"YHR174W","NC_001140.6","451327","452640","+",1314,84635,2.40384178601283,1963.31585868013
"YHR175W","NC_001140.6","452872","453441","+",570,2725,0.178419738237921,145.722694239827
"YHR175W-A","NC_001140.6","453558","453707","+",150,335,0.0833498446887607,68.0752256026788
"YHR176W","NC_001140.6","454229","455527","+",1299,1168,0.0335571399112311,27.4074880231391
"YHR177W","NC_001140.6","456591","457952","+",1362,619,0.0169615207647915,13.8531674166803
"YHR178W","NC_001140.6","459299","461530","+",2232,1156,0.0193292449968318,15.7869845925005
"YHR179W","NC_001140.6","462502","463704","+",1203,23990,0.744244900466508,607.855235868636
"YHR180W","NC_001140.6","465178","465669","+",492,1540,0.116817219531026,95.4093988242858
"YNCH0015W","NC_001140.6","466990","467061","+",72,0,0,0
"YHR181W","NC_001140.6","467228","467914","+",687,1429,0.0776294910123437,63.4031788999726
"YHR182W","NC_001140.6","468219","470576","+",2358,1069,0.0169194075371777,13.8187718220469
"YHR183W","NC_001140.6","470960","472429","+",1470,16402,0.416419175322891,340.106564220267
"YHR184W","NC_001140.6","472744","474459","+",1716,1538,0.0334495514902708,27.3196161613923
"YHR185C","NC_001140.6","474627","475340","-",714,417,0.0217966168538901,17.8021880573918
"YNCH0016C","NC_001140.6","475706","475778","-",73,2,0.00102248838301485,0.835108063005669
"YHR186C","NC_001140.6","475999","480672","-",4674,2022,0.0161452096986832,13.1864527971774
"YHR187W","NC_001140.6","480990","481919","+",930,1550,0.0622013766334035,50.8024071661782
"YHR188C","NC_001140.6","482005","483837","-",1833,3009,0.0612647928935879,50.0374609371621
"YHR189W","NC_001140.6","484028","484600","+",573,485,0.0315891808033515,25.8001753671167
"YHR190W","NC_001140.6","484845","486179","+",1335,7800,0.218054264153055,178.093831863456
"YHR191C","NC_001140.6","486230","486631","-",402,712,0.0661005674074377,53.9870356751028
"YHR192W","NC_001140.6","486826","487662","+",837,1938,0.0864130952799541,70.5771075900024
"YHR193C","NC_001140.6","487712","488236","-",525,25204,1.79168399619234,1463.34156596155
"YHR194W","NC_001140.6","488657","490396","+",1740,1906,0.0408813185735404,33.3894441581847
"YHR195W","NC_001140.6","490747","491712","+",966,2264,0.0874682712410096,71.4389129343027
"YHR196W","NC_001140.6","491931","493658","+",1728,3493,0.0754407668682217,61.6155584137015
"YHR197W","NC_001140.6","493896","496187","+",2292,1325,0.0215750848270313,17.6212537945513
"YHR198C","NC_001140.6","496315","497280","-",966,1840,0.0710872875810326,58.0598939042036
"YHR199C","NC_001140.6","497490","498422","-",933,4631,0.185244099800187,151.296429316123
"YHR199C-A","NC_001140.6;NC_001140.6","498571;498787","498719;498859","-;-",222,391,0.065731725036921,53.6857870323667
"YHR200W","NC_001140.6","499079","499885","+",807,5458,0.252412723914585,206.155790567287
"YHR201C","NC_001140.6","499950","501143","-",1194,1975,0.0617325220356643,50.4194744488452
"YHR202W","NC_001140.6","502388","504196","+",1809,767,0.0158237001253136,12.9238627848951
"YHR203C","NC_001140.6;NC_001140.6","504476;505517","505247;505530","-;-",786,12261,0.582176396108519,475.487262797336
"YHR204W","NC_001140.6","506319","508709","+",2391,2199,0.0343239215098756,28.033749901738
"YHR205W","NC_001140.6","509363","511837","+",2475,3689,0.0556268796122728,45.4327466754015
"YHR206W","NC_001140.6","512732","514600","+",1869,2212,0.0441699663284393,36.0754172236232
"YHR207C","NC_001140.6","514905","516485","-",1581,2121,0.0500679771686713,40.892563794863
"YHR208W","NC_001140.6","517532","518713","+",1182,18823,0.594323102726169,485.407974664453
"YHR209W","NC_001140.6","519437","520312","+",876,1846,0.0786463981268924,64.2337285128527
"YHR210C","NC_001140.6","520712","521737","-",1026,616,0.0224070456176471,18.3007501838396
"YHR211W","NC_001140.6","525392","528619","+",3228,412,0.00476337679794837,3.89044456365528
"YHR212W-A","NC_001140.6","538742","538945","+",204,0,0,0
"YHR213W","NC_001140.6","539151","539747","+",597,0,0,0
"YHR213W-A","NC_001140.6","540549","540782","+",234,0,0,0
"YHR213W-B","NC_001140.6","540800","541099","+",300,11,0.00136843028593488,1.11765295765592
"YHR214W","NC_001140.6","541651","542262","+",612,3,0.000182945225392363,0.149418844606406
"YHR214C-B","NC_001140.6","543964","549346","-",5383,190,0.00131728718859521,1.07588229926515
"YHR214C-C","NC_001140.6","547910","549346","-",1437,0,0,0
"YHR214C-D","NC_001140.6","550648","550941","-",294,1,0.00012694158496613,0.103678381971792
"YHR214C-E","NC_001140.6","551200","551499","-",300,14,0.0017416385457353,1.42246740065299
"YHR215W","NC_001140.6","552099","553502","+",1404,150,0.00398726773291048,3.2565645619345
"YHR216W","NC_001140.6","554396","555967","+",1572,1528,0.0362762227083361,29.628274103023
"YHR218W","NC_001140.6;NC_001140.6","558014;558715","558615;559924","+;+",1812,1,2.05964823289416e-05,0.0168219891278736
"YHR219W","NC_001140.6","560173","562047","+",1875,1,1.99044405226891e-05,0.016256770293177
"YIL177C","NC_001141.2;NC_001141.2","483;4987","4598;6147","-;-",5277,6,4.24341398294964e-05,0.0346576967591892
"YIL176C","NC_001141.2","8793","9155","-",363,1,0.000102812192782485,0.0839709209358317
"YIL175W","NC_001141.2","9183","9500","+",318,0,0,0
"YIL174W","NC_001141.2","9469","9696","+",228,0,0,0
"YIL173W","NC_001141.2","11492","16141","+",4650,19,0.00015249369755286,0.124547836923534
"YIL172C","NC_001141.2","16784","18553","-",1770,0,0,0
"YIL171W","NC_001141.2","19515","19844","+",330,80,0.00904747296485869,7.38944104235319
"YIL170W","NC_001141.2","19847","21220","+",1374,244,0.00662757026137574,5.41300757578492
"YIL169C","NC_001141.2","23119","26106","-",2988,2257,0.0281904632653799,23.024303810053
"YIL167W","NC_001141.2","29032","30048","+",1017,978,0.0358896438628133,29.3125393560603
"YIL166C","NC_001141.2","30938","32566","-",1629,579,0.0132650449615988,10.8341045116822
"YIL165C","NC_001141.2","33718","34077","-",360,536,0.0555665631258404,45.3834837351192
"YIL164C","NC_001141.2","34087","34686","-",600,701,0.0436031650200158,35.6124874234909
"YIL163C","NC_001141.2","36899","37252","-",354,57,0.00600928553915932,4.90802916690196
"YIL162W","NC_001141.2","37385","38983","+",1599,23803,0.555564490808594,453.752231811084
"YIL161W","NC_001141.2","39433","40140","+",708,1053,0.0555068216906558,45.3346904626997
"YIL160C","NC_001141.2","40191","41444","-",1254,1011,0.0300887998930004,24.5747529401943
"YIL159W","NC_001141.2","41825","45952","+",4128,1021,0.00923075661957921,7.53913629602731
"YIL158W","NC_001141.2","46201","46815","+",615,1538,0.0933324070850483,76.2283924112995
"YIL157C","NC_001141.2","46949","47542","-",594,1857,0.116674703442657,95.2930001086797
"YIL156W-B","NC_001141.2;NC_001141.2","47690;47761","47698;47973","+;+",222,1540,0.25889221625795,211.447856853823
"YIL156W","NC_001141.2","48091","51306","+",3216,1445,0.0167688412752366,13.6957982005835
"YIL155C","NC_001141.2","51759","53708","-",1950,3220,0.0616272100798644,50.3334618692596
"YIL154C","NC_001141.2","53981","55021","-",1041,4651,0.16674271050257,136.185588316942
"YIL153W","NC_001141.2","55198","56379","+",1182,1997,0.0630538828106126,51.4986838126182
"YIL152W","NC_001141.2","56545","57252","+",708,1408,0.0742199477117221,60.6184654999821
"YIL151C","NC_001141.2","57338","60694","-",3357,2697,0.0299833981734208,24.4886670468601
"YIL150C","NC_001141.2","61013","62728","-",1716,545,0.0118530595332884,9.68087828865983
"YIL149C","NC_001141.2","63028","68067","-",5040,4254,0.031500554309345,25.7277904863002
"YIL148W","NC_001141.2;NC_001141.2","68708;69150","68715;69528","+;+",387,21264,2.05062026780262,1674.82540462266
"YIL147C","NC_001141.2","69791","73453","-",3663,2640,0.0268978925982285,21.9686085042933
"YIL146C","NC_001141.2","74184","75773","-",1590,1611,0.0378137425495898,30.8840294130993
"YIL145C","NC_001141.2","76354","77283","-",930,2748,0.110277021282963,90.0677515436501
"YIL144W","NC_001141.2","78074","80149","+",2076,2766,0.0497251467537555,40.6125601796673
"YIL143C","NC_001141.2","80510","83041","-",2532,3765,0.055494830100655,45.3248964409149
"YIL142W","NC_001141.2","83302","84885","+",1584,6409,0.151003266228592,123.330540730317
"YIL140W","NC_001141.2","85366","87837","+",2472,1771,0.0267375334994557,21.837636672646
"YIL139C","NC_001141.2","87979","88716","-",738,1647,0.0832891604188744,68.0256622786142
"YIL138C","NC_001141.2","89230","89715","-",486,2639,0.202653620908089,165.515496927832
"YIL137C","NC_001141.2","89948","92788","-",2841,4488,0.0589566585703727,48.1523132759889
"YIL136W","NC_001141.2","93619","94800","+",1182,18893,0.596533303926341,487.213136340408
"YIL135C","NC_001141.2","95065","96375","-",1311,3727,0.106098183392538,86.6547238024467
"YIL134C-A","NC_001141.2","96522","96725","-",204,19,0.0034759592824549,2.83895804752172
"YNCI0001W","NC_001141.2","97111","97246","+",136,235,0.064488191950808,52.6701427237583
"YIL134W","NC_001141.2","97395","98330","+",936,679,0.0270735479064622,22.1120733755352
"YIL133C","NC_001141.2;NC_001141.2","98527;99386","99095;99416","-;-",600,17360,1.07981589835588,881.929788404853
"YIL132C","NC_001141.2","99860","100501","-",642,272,0.0158119387329773,12.9142567749537
"YIL131C","NC_001141.2","100781","102235","-",1455,1254,0.0321651654838301,26.270605602634
"YIL130W","NC_001141.2","102782","105676","+",2895,3297,0.0425031997430738,34.7141008138631
"YIL129C","NC_001141.2","106107","113237","-",7131,3192,0.0167056621130689,13.6441971959984
"YIL128W","NC_001141.2","113806","116904","+",3099,2116,0.0254826936991833,20.812757708351
"YIL127C","NC_001141.2","117024","117644","-",621,1440,0.0865410457508222,70.6816099703349
"YIL126W","NC_001141.2","117992","122071","+",4080,4947,0.045251501500801,36.9587512133946
"YIL125W","NC_001141.2","122689","125733","+",3045,12652,0.155068338357797,126.650651323446
"YIL124W","NC_001141.2","126204","127097","+",894,5727,0.239078714080203,195.265359624632
"YIL123W","NC_001141.2","128151","129581","+",1431,3416,0.0890901059034408,72.7635316057294
"YIL122W","NC_001141.2","130610","131665","+",1056,1705,0.0602575836136096,49.2148319422351
"YIL121W","NC_001141.2","132244","133872","+",1629,5288,0.121149495262408,98.9477455229282
"YIL120W","NC_001141.2","134417","136108","+",1692,1110,0.0244835205897439,19.9966921824318
"YIL119C","NC_001141.2","136654","137877","-",1224,2149,0.0655248815613648,53.5168495098612
"YIL118W","NC_001141.2","139752","140447","+",696,3379,0.181188320382992,147.98390846079
"YIL117C","NC_001141.2","140613","141569","-",957,1486,0.0579506242490518,47.3306439178312
"YIL116W","NC_001141.2","142928","144085","+",1158,6761,0.217898190372249,177.966360026182
"YIL115C","NC_001141.2","144327","148709","-",4383,4988,0.0424723431413301,34.6888989657627
"YIL114C","NC_001141.2","149143","149988","-",846,1577,0.0695684900360832,56.8194298589099
"YIL113W","NC_001141.2","150559","151188","+",630,552,0.032700152287275,26.7075511959337
"YIL112W","NC_001141.2","151595","154846","+",3252,5929,0.0680427974279427,55.5733343336292
"YIL111W","NC_001141.2;NC_001141.2","155222;155311","155222;155765","+;+",456,11128,0.910759104179624,743.854193348988
"YIL110W","NC_001141.2","156045","157178","+",1134,1386,0.0456143428644959,37.2550985885307
"YIL109C","NC_001141.2","157385","160165","-",2781,7067,0.0948386469618689,77.4586000956594
"YIL108W","NC_001141.2","160887","162977","+",2091,3172,0.0566148541409342,46.2396658625874
"YIL107C","NC_001141.2","163278","165761","-",2484,4706,0.0707052363373905,57.7478570347909
"YIL106W","NC_001141.2;NC_001141.2","166415;166520","166434;167444","+;+",945,2136,0.0843569145961586,68.8977407663216
"YIL105C","NC_001141.2","167581","169641","-",2061,3189,0.0577467802282165,47.1641561726178
"YIL105W-A","NC_001141.2","167664","167804","+",141,0,0,0
"YIL104C","NC_001141.2","169982","171505","-",1524,1011,0.0247581069985712,20.2209581279552
"YIL103W","NC_001141.2","171751","173028","+",1278,1663,0.0485637978128404,39.6640390222321
"YIL102C-A","NC_001141.2","173365","173592","-",228,486,0.0795522869574582,64.9736049546384
"YIL102C","NC_001141.2","174582","174887","-",306,50,0.00609817417974544,4.98062815354688
"YNCI0002W","NC_001141.2","175031","175103","+",73,2,0.00102248838301485,0.835108063005669
"YIL101C","NC_001141.2","175307","177250","-",1944,3849,0.0738929316857932,60.3513781427839
"YIL099W","NC_001141.2","178004","179653","+",1650,624,0.0141140578251796,11.527528026071
"YIL098C","NC_001141.2","179772","180239","-",468,1199,0.0956146802351933,78.0924181951893
"YIL097W","NC_001141.2","180427","181977","+",1551,1653,0.039775193646041,32.4860267101325
"YIL096C","NC_001141.2","182117","183127","-",1011,1097,0.0404954956479784,33.0743268019569
"YNCI0003C","NC_001141.2","183440","183513","-",74,0,0,0
"YIL095W","NC_001141.2","183937","186369","+",2433,1429,0.021920041235298,17.90299379543
"YIL094C","NC_001141.2","186517","187632","-",1116,11602,0.387989447150939,316.886842979569
"YIL093C","NC_001141.2","187990","188784","-",795,1527,0.0716841525427978,58.5473779190597
"YIL092W","NC_001141.2","189066","190967","+",1902,939,0.0184249503655413,15.0484101984357
"YIL091C","NC_001141.2","191030","193195","-",2166,2627,0.0452639934670224,36.9689539128948
"YIL090W","NC_001141.2","193595","195070","+",1476,1941,0.0490784032705025,40.0843383372162
"YIL089W","NC_001141.2","195599","196216","+",618,706,0.0426351183526047,34.8218441352639
"YNCI0004W","NC_001141.2","197592","197663","+",72,0,0,0
"YIL088C","NC_001141.2","197931","199403","-",1473,3341,0.0846496127626074,69.1367993247256
"YIL087C","NC_001141.2","199646","200119","-",474,2412,0.189911038531353,155.108108968129
"YIL086C","NC_001141.2","200153","200461","-",309,179,0.0216195076065616,17.6575356946522
"YIL085C","NC_001141.2","200490","202043","-",1554,2426,0.0582627566458057,47.5855752066209
"YIL084C","NC_001141.2","202276","203259","-",984,757,0.0287112451899308,23.4496476980469
"YIL083C","NC_001141.2","203556","204653","-",1098,3816,0.12970516570113,105.935511336686
"YIL082W-A","NC_001141.2","205635","210132","+",4498,808,0.00670414126097688,5.47554624147692
"YNCI0005W","NC_001141.2","210665","210738","+",74,2,0.00100867097243357,0.823822818910997
"YIL079C","NC_001141.2","210923","212005","-",1083,1677,0.0577904202848851,47.1997987909589
"YIL078W","NC_001141.2","212499","214703","+",2205,11281,0.190937069333721,155.946110269838
"YIL077C","NC_001141.2","214991","215953","-",963,3160,0.122465015676981,100.022184825622
"YIL076W","NC_001141.2","216658","217548","+",891,4652,0.194855760335753,159.146665412162
"YIL075C","NC_001141.2","217863","220700","-",2838,9980,0.131240959577456,107.189856980647
"YIL074C","NC_001141.2","221081","222490","-",1410,3741,0.0990192978661968,80.8731085994351
"YIL073C","NC_001141.2;NC_001141.2","222937;225900","225809;225954","-;-",2928,810,0.0103244088264461,8.43236676323859
"YIL072W","NC_001141.2","226602","228419","+",1818,459,0.00942258477713934,7.69581019448046
"YIL071C","NC_001141.2","228660","229994","-",1335,1236,0.0345532141657918,28.2210225875938
